text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @trussliz: Good to meet Deputy PM @winstonpeters and Trade Minister @DavidParkerMP in Wellington.
We are seeking a comprehensive UKNZ FT…",FALSE,0,NA,2019-09-16T19:16:30Z,FALSE,NA,1173677054857842693,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,45,TRUE,FALSE,NA,NA
RT @PGFgovtnz: Thanks to everyone putting in the hard yards on the #Whakarewarewa Forest cycle loop! It will be a fantastic asset for the w…,FALSE,0,NA,2019-09-15T23:07:37Z,FALSE,NA,1173372827879129088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,3,TRUE,FALSE,NA,NA
Pleasure to meet with the Australian Labor Party's Leader @AlboMP and Foreign Affairs Spokesperson @SenatorWong to… https://t.co/QlMOBTcn6k,FALSE,187,NA,2019-09-13T01:29:22Z,TRUE,NA,1172321339920617473,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,26,FALSE,FALSE,NA,NA
The political train is definitely back on track. https://t.co/Dp3CvLRKcU,FALSE,205,NA,2019-09-12T23:34:17Z,FALSE,NA,1172292375562948608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,16,FALSE,FALSE,NA,NA
RT @Mark_R_Ramsden: We’re officially open!! Thanks Parliamentary Undersecretary for Foreign Affairs @FletcherNZFirst for doing the honours:…,FALSE,0,NA,2019-09-12T15:39:55Z,FALSE,NA,1172173000663171072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,3,TRUE,FALSE,NA,NA
Out walking the dog Beau. Both getting fit and enjoying the fresh air. https://t.co/5fgZ7oomYD,FALSE,162,NA,2019-09-10T21:07:53Z,FALSE,NA,1171530759565279233,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,19,FALSE,FALSE,NA,NA
Massive boost for the Northland region. Investing in the North Auckland rail line between Auckland and Whangarei is… https://t.co/W4eNORUV0A,FALSE,160,NA,2019-09-06T00:22:51Z,TRUE,NA,1169767885587173381,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,15,FALSE,FALSE,NA,NA
Very pleased to see NZF securing extension of free breast screening as part of coalition agreement which was announced today.,FALSE,104,NA,2019-09-01T00:35:13Z,FALSE,NA,1167959055756709891,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,11,FALSE,FALSE,NA,NA
https://t.co/HJyr3i7hJu,FALSE,162,NA,2019-08-29T05:53:39Z,FALSE,NA,1166952030138593280,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",winstonpeters,18,FALSE,FALSE,NA,NA
"RT @FletcherNZFirst: Speaking on behalf of the Minister of Foreign Affairs last night in Wellington, celebrating the milestone of 50 diplom…",FALSE,0,NA,2019-08-29T02:51:54Z,FALSE,NA,1166906291492544512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,5,TRUE,FALSE,NA,NA
Once again National has thrown seniors under the bus with their announcement to increase super age to 67. Don’t for… https://t.co/rw4jxNbV1c,FALSE,226,NA,2019-08-26T22:16:32Z,TRUE,NA,1166112215977455616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,32,FALSE,FALSE,NA,NA
"National’s “economic vision”?
➡️ No new policy - just repeal some existing ones. 
➡️ Regurgitate Bill English’s old… https://t.co/45E8eLWunD",FALSE,181,NA,2019-08-26T04:48:40Z,TRUE,NA,1165848514737229825,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,37,FALSE,FALSE,NA,NA
Tragic news for so many of us to learn that our great friend and colleague Pita Paraone passed away over night. Whe… https://t.co/qKhN0fGCHr,FALSE,158,NA,2019-08-26T03:04:54Z,TRUE,NA,1165822398412681217,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,7,FALSE,FALSE,NA,NA
After nine years of neglect under National it’s great to see the PGF bringing much needed investment to more of our… https://t.co/7Q7NSYNpfG,FALSE,64,NA,2019-08-25T18:55:10Z,TRUE,NA,1165699154305114112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,11,FALSE,FALSE,NA,NA
"Paula Bennett sent me flowers in hospital. Seriously bad taste. Also, they looked like she just picked them from a… https://t.co/yP7800syNz",FALSE,979,NA,2019-08-22T03:07:00Z,TRUE,NA,1164373375659069440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,166,FALSE,FALSE,NA,NA
"It was a pleasure to last week join the Director General of the Multinational Force and Observers, Ambassador R. St… https://t.co/ZQOVrNY54X",FALSE,49,NA,2019-08-15T00:52:20Z,TRUE,NA,1161802771915390982,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,6,FALSE,FALSE,NA,NA
"Paula Bennett shoots through from Waitakere to safety of Upper
Harbour and now decides she doesn’t want to stand fo… https://t.co/lxJblRjyTV",FALSE,192,NA,2019-08-14T06:05:04Z,TRUE,NA,1161519085651419136,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,20,FALSE,FALSE,NA,NA
RT @MacphersonTaha: Deputy PM &amp; Foreign Minister @winstonpeters launched NZTE’s year-long ‘Taste of New Zealand’ campaign on Saturday. It s…,FALSE,0,NA,2019-08-05T09:03:48Z,FALSE,NA,1158302572492382208,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,5,TRUE,FALSE,NA,NA
A pleasure to host @EsperDoD in Auckland this evening. https://t.co/M95C4wrnl3,FALSE,40,NA,2019-08-05T08:48:47Z,FALSE,NA,1158298796859596802,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,4,FALSE,FALSE,NA,NA
"Saddened to hear of Sir Brian Lochore’s passing. A greatly respected coach and player, Sir Brian was a true New Zea… https://t.co/KDhpInFw6T",FALSE,134,NA,2019-08-03T23:29:09Z,TRUE,NA,1157795570695602182,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,8,FALSE,FALSE,NA,NA
"RT @MacphersonTaha: Valuable dialogue on #NZ #Thailand &amp; international issues, between NZ Deputy Prime Minister and Foreign Minister @winst…",FALSE,0,NA,2019-08-03T21:07:39Z,FALSE,NA,1157759962434531328,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,8,TRUE,FALSE,NA,NA
RT @BKingNZ: This afternoon #NewZealand Foreign Minister @winstonpeters participates in the ASEAN Regional Forum in #Bangkok. The #ARF brin…,FALSE,0,NA,2019-08-03T05:58:52Z,FALSE,NA,1157531257489592320,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,8,TRUE,FALSE,NA,NA
RT @BKingNZ: #NewZealand Foreign Minister @winstonpeters today participates in discussion of key regional issues with counterparts from #AS…,FALSE,0,NA,2019-08-02T05:01:19Z,FALSE,NA,1157154386642030592,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,10,TRUE,FALSE,NA,NA
RT @AdamKaznowski: Meeting w/ New Zealand Foreign Minister Winston Peters @winstonpeters reconfirmed the strong 🇪🇺🇳🇿 partnership &amp; discusse…,FALSE,0,NA,2019-08-02T03:08:48Z,FALSE,NA,1157126071965245440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,8,TRUE,FALSE,NA,NA
RT @MacphersonTaha: Great meeting today between #NewZealand Foreign Minister @winstonpeters and #UK counterpart @DominicRaab in #Bangkok. D…,FALSE,0,NA,2019-08-01T07:06:16Z,FALSE,NA,1156823444488507392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,13,TRUE,FALSE,NA,NA
"RT @MFATgovtNZ: ""NZ has serious strategic and economic interests to pursue in Thailand this week.” 
FM @winstonpeters is in Thailand until…",FALSE,0,NA,2019-08-01T06:15:13Z,FALSE,NA,1156810595343065088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,14,TRUE,FALSE,NA,NA
RT @DrSJaishankar: Very cordial meeting with Deputy PM &amp; Foreign Minister of New Zealand @winstonpeters. Good conversation on our shared In…,FALSE,0,NA,2019-08-01T03:40:46Z,FALSE,NA,1156771729424785408,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,235,TRUE,FALSE,NA,NA
RT @BKingNZ: #NewZealand Foreign Minister @winstonpeters had an excellent meeting today with his counterpart for #India @DrSJaishankar Disc…,FALSE,0,NA,2019-08-01T03:17:53Z,FALSE,NA,1156765968053309440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,27,TRUE,FALSE,NA,NA
"RT @mfa_russia: 🇷🇺🇳🇿 Russian FM Sergey #Lavrov met with with Foreign Minister of #NewZealand Winston Peters.
#Russia #Thailand #Moscow #Ban…",FALSE,0,NA,2019-08-01T02:43:49Z,FALSE,NA,1156757396250718214,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,18,TRUE,FALSE,NA,NA
"Great to meet with Mr Phongthep Thepkanjana and Ms Khunying Sudarat Keyuraphan, both senior members of Thailand's l… https://t.co/GfrrlJjZQb",FALSE,36,NA,2019-07-31T23:23:36Z,TRUE,NA,1156707010013851648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,5,FALSE,FALSE,NA,NA
"RT @BKingNZ: #NewZealand Foreign Minister @winstonpeters meets with the Speaker of #Thailand #Parliament, Chuan Leekpai. Discussed strong #…",FALSE,0,NA,2019-07-31T04:35:49Z,FALSE,NA,1156423194166714368,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,16,TRUE,FALSE,NA,NA
"Good to meet Mr Farid Ahmed, a survivor of the #Christchurch Terror Attack, who spoke this week on the importance o… https://t.co/ZJWg9G93dB",FALSE,79,NA,2019-07-19T03:29:51Z,TRUE,NA,1152057940716613632,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,11,FALSE,FALSE,NA,NA
Thanks to @SecBernhardt for meeting in Washington this week. A productive discussion on US-New Zealand cooperation… https://t.co/4pr3gs8Emn,FALSE,17,NA,2019-07-19T03:27:11Z,TRUE,NA,1152057269149786112,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,2,FALSE,FALSE,NA,NA
"RT @BKingNZ: #NewZealand Foreign Minister @winstonpeters had a great meeting with his counterpart from #Colombia, Carlos Holmes Trujillo, i…",FALSE,0,NA,2019-07-17T23:25:26Z,FALSE,NA,1151634042338496513,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,14,TRUE,FALSE,NA,NA
A pleasure to meet with @SecPompeo today to discuss #NZ’s strong relationship with the #US and the challenges facin… https://t.co/41U8egaN10,FALSE,56,NA,2019-07-17T21:57:00Z,TRUE,NA,1151611788112232448,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,9,FALSE,FALSE,NA,NA
"RT @AmbJohnBolton: Honored to meet with New Zealand's Deputy Prime Minister, Winston Peters, to discuss our shared commitment to a free and…",FALSE,0,NA,2019-07-17T21:51:49Z,FALSE,NA,1151610483356528640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,130,TRUE,FALSE,NA,NA
RT @BKingNZ: Readout from @VP following successful meeting with #NewZealand Foreign Minister @winstonpeters Discussed strong #US #NZ relati…,FALSE,0,NA,2019-07-17T20:23:20Z,FALSE,NA,1151588216044060672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,10,TRUE,FALSE,NA,NA
RT @USAmbNZ: It was an honor to talk about the important US/NZ bilateral relationship with @VP Mike Pence &amp; Deputy PM Rt Hon @winstonpeters…,FALSE,0,NA,2019-07-17T05:58:40Z,FALSE,NA,1151370612079599617,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,22,TRUE,FALSE,NA,NA
Much obliged to @VP Pence for hosting the team at the White House for a catch-up and to discuss progress on the NZ-… https://t.co/hsSuUBYpZ4,FALSE,113,NA,2019-07-16T23:52:27Z,TRUE,NA,1151278453389291525,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,26,FALSE,FALSE,NA,NA
RT @MFATgovtNZ: ‘Enhanced Pacific Partnerships.' Minister @winstonpeters' address to the Centre for Strategic and International Studies Was…,FALSE,0,NA,2019-07-16T23:45:52Z,FALSE,NA,1151276795812966400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,10,TRUE,FALSE,NA,NA
"Racing is back on track. The Racing Reform Bill passed it's third reading yesterday, laying out an opportunity to d… https://t.co/0nhFU9S98D",FALSE,86,NA,2019-06-20T21:43:33Z,TRUE,NA,1141823927406043136,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,22,FALSE,FALSE,NA,NA
RT @markpattersonmp: Great to get the Farm Debt Mediation Bill up. It’s been a long standing NZ First position going back to a private memb…,FALSE,0,NA,2019-06-17T06:33:27Z,FALSE,NA,1140507732505612288,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,5,TRUE,FALSE,NA,NA
RT @PMN_531: NZ Deputy Prime Minister @winstonpeters has touched down in the Solomon Islands with a delegation for the Melanesia Mission 20…,FALSE,0,NA,2019-06-05T01:20:02Z,FALSE,NA,1136080203501805568,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,19,TRUE,FALSE,NA,NA
RT @MFATgovtNZ: Foreign Affairs Minister @winstonpeters has welcomed US @StateDept confirmation that New Zealanders will be able to apply f…,FALSE,0,NA,2019-06-05T01:18:55Z,FALSE,NA,1136079923997597696,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,8,TRUE,FALSE,NA,NA
A pleasure to host #Vanuatu PM Charlot Salwai in the Speaker’s Lounge at Parliament today. We look forward to build… https://t.co/mjwbsoBdFw,FALSE,30,NA,2019-05-22T01:49:19Z,TRUE,NA,1131014143765405697,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,0,FALSE,FALSE,NA,NA
"Re-entry into Pike River is about justice. It’s about finding out the truth, and it is about doing what’s right for… https://t.co/twOFQfPCVl",FALSE,152,NA,2019-05-21T02:44:04Z,TRUE,NA,1130665533559328768,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,22,FALSE,FALSE,NA,NA
RT @MFATgovtNZ: Foreign Affairs Minister @winstonpeters will travel to Fiji tomorrow with UN Secretary-General @antonioguterres to attend a…,FALSE,0,NA,2019-05-13T23:10:35Z,FALSE,NA,1128075093047820289,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,6,TRUE,FALSE,NA,NA
https://t.co/JL0GVOgf4m,FALSE,178,NA,2019-04-17T02:42:40Z,FALSE,NA,1118343994038050816,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,35,FALSE,FALSE,NA,NA
RT @MYHCWellington: 🇳🇿 DPM and FM @winstonpeters met with 🇲🇾 DPM @drwanazizah and discussed bilateral relations. The latter emphasised that…,FALSE,0,NA,2019-03-27T22:56:43Z,FALSE,NA,1111039373435297792,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,7,TRUE,FALSE,NA,NA
A pleasure to meet Malaysian Foreign Minister Dato' Saifuddin Abdullah in Kuala Lumpur this week. https://t.co/ibY1kwKBNp,FALSE,44,NA,2019-03-27T22:55:41Z,FALSE,NA,1111039114139172865,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,8,FALSE,FALSE,NA,NA
"RT @MevlutCavusoglu: We thank #NewZealand authorities, in particular PM @JacindaArdern &amp; Deputy PM &amp; FM @WinstonPeters, who attended the OI…",FALSE,0,NA,2019-03-25T08:34:26Z,FALSE,NA,1110097596998135809,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,124,TRUE,FALSE,NA,NA
RT @MFATgovtNZ: Minister of Foreign Affairs @winstonpeters attended a special ministerial meeting of the Organisation of Islamic Cooperatio…,FALSE,0,NA,2019-03-24T18:40:51Z,FALSE,NA,1109887820116553728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,26,TRUE,FALSE,NA,NA
Full statement here: https://t.co/LcWi87d9xD https://t.co/Wo9E6pexuT,FALSE,125,NA,2019-03-22T08:04:37Z,FALSE,NA,1109002929535479808,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,42,FALSE,FALSE,NA,NA
RT @Menlu_RI: I had a good meeting with DPM/FM Winston Peters of New Zealand on the sidelines of High-Level Dialogue on Indo-Pacific Cooper…,FALSE,0,NA,2019-03-22T02:48:45Z,FALSE,NA,1108923438935109632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,30,TRUE,FALSE,NA,NA
"On the 15th March, our country changed forever. Changing gun laws is a necessary and significant policy response. T… https://t.co/1GIq9HHd5K",FALSE,976,NA,2019-03-21T04:46:37Z,TRUE,NA,1108590716010156033,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,155,FALSE,FALSE,NA,NA
A pleasure to meet with Indonesian Vice President Jusuf Kalla in Jakarta today to reiterate #NewZealand’s appreciat… https://t.co/461GHWYbsL,FALSE,143,NA,2019-03-20T04:42:38Z,TRUE,NA,1108227325252886529,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,23,FALSE,FALSE,NA,NA
RT @jacindaardern: What has happened in Christchurch is an extraordinary act of unprecedented violence. It has no place in New Zealand. Man…,FALSE,0,NA,2019-03-15T07:12:32Z,FALSE,NA,1106453109558042624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,39597,TRUE,FALSE,NA,NA
"This is an awfully, awfully, sad day for New Zealand. There are lessons here from which we must all learn.",FALSE,1030,NA,2019-03-15T04:19:25Z,FALSE,NA,1106409543058120704,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,168,FALSE,FALSE,NA,NA
RT @MonishNand: @PresidentFiji receives courtesy call from the Deputy Prime Minister of New Zealand @winstonpeters at Borron House. https:/…,FALSE,0,NA,2019-02-27T00:57:13Z,FALSE,NA,1100560449337143297,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,4,TRUE,FALSE,NA,NA
"RT @JCurrNZ: Bula Vinaka and welcome to #Fiji Deputy PM @winstonpeters! Looking forward to discussions today with HE @PresidentFiji, Acting…",FALSE,0,NA,2019-02-27T00:55:39Z,FALSE,NA,1100560056444116992,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,20,TRUE,FALSE,NA,NA
RT @MarisePayne: Terrific to participate in my first formal Foreign Ministers’ Consultations today with New Zealand’s Deputy Prime Minister…,FALSE,0,NA,2019-02-10T20:21:21Z,FALSE,NA,1094692820277911554,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,12,TRUE,FALSE,NA,NA
A pleasure to welcome Australian Foreign Minister @MarisePayne to New Zealand for our six-monthly consultations. 🇳🇿… https://t.co/eHKpHpm3lT,FALSE,145,NA,2019-02-10T20:21:05Z,TRUE,NA,1094692752422428672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,15,FALSE,FALSE,NA,NA
"RT @FletcherNZFirst: Great day at Otamatea Marae in Kaipara with 
PM @jacindaardern and Regional Economic Development Minister @honshanejon…",FALSE,0,NA,2019-02-03T20:02:21Z,FALSE,NA,1092151324479610880,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,10,TRUE,FALSE,NA,NA
RT @mezzasez: @KarakaChat @winstonpeters ceremonial launch of the horse ambulance @LoveRacingNZ You can donate at givealittle to help reach…,FALSE,0,NA,2019-01-27T17:53:55Z,FALSE,NA,1089582289141420032,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,6,TRUE,FALSE,NA,NA
"RT @theresa_may: A real pleasure to welcome New Zealand PM @JacindaArdern to Downing Street once again today.

We discussed a future deal b…",FALSE,0,NA,2019-01-22T21:55:54Z,FALSE,NA,1087831247412285440,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,446,TRUE,FALSE,NA,NA
https://t.co/RewEMuUoc3,FALSE,1013,NA,2018-12-24T19:00:27Z,FALSE,NA,1077277842998587392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,122,FALSE,FALSE,NA,NA
RT @VP: Welcomed Deputy PM @winstonpeters of New Zealand to the @WhiteHouse – productive discussion about working together on improving bil…,FALSE,0,NA,2018-12-17T21:50:06Z,FALSE,NA,1074783822200299520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,507,TRUE,FALSE,NA,NA
@POLITIKwebsite @NZembassyUS They're on the Beehive website: https://t.co/VffoYkt3aU,FALSE,1,POLITIKwebsite,2018-12-17T19:53:44Z,FALSE,1073792824770912256,1074754536336613376,28537884,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,0,FALSE,FALSE,NA,NA
RT @StateDept: .@SecPompeo greeted #NewZealand Deputy Prime Minister and Minister of Foreign Affairs @winstonpeters today at the State Depa…,FALSE,0,NA,2018-12-17T19:49:30Z,FALSE,NA,1074753472296214528,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,186,TRUE,FALSE,NA,NA
Speaking at @NZembassyUS on NZ-US cooperation in the Pacific today in #WashingtonDC. https://t.co/TQIz2qtlVs,FALSE,102,NA,2018-12-15T02:24:20Z,FALSE,NA,1073765671106793478,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,19,FALSE,FALSE,NA,NA
RT @USAsiaPacific: PDAS @WPatrickMurphy welcomed DPM/FM @WinstonPeters to DC following his speech highlighting the strategic US-#NewZealand…,FALSE,0,NA,2018-12-14T22:46:58Z,FALSE,NA,1073710970378235904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winstonpeters,20,TRUE,FALSE,NA,NA
RT @USAmbNZ: I had the honor to receive Deputy Prime Minister &amp; Foreign Minister Winston Peters at the U.S. Embassy to sign a condolence bo…,FALSE,0,NA,2018-12-04T03:15:43Z,FALSE,NA,1069792338514403328,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,23,TRUE,FALSE,NA,NA
RT @jennymarcroft: Delighted to join our PM @jacindaardern and Health Minister @DavidClarkNZ as we kick off free GP visits for under 14s. P…,FALSE,0,NA,2018-11-29T21:29:05Z,FALSE,NA,1068255550998142976,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,20,TRUE,FALSE,NA,NA
Thanks to @JennyMarcroft and Hon David Clark for their work to deliver this. Full PR here: https://t.co/0a3lJxcwoD https://t.co/dWMf5UNGtW,FALSE,54,NA,2018-11-29T21:28:49Z,FALSE,NA,1068255485151723521,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,7,FALSE,FALSE,NA,NA
RT @DaveneVroonNZ: Foreign Minister @winstonpeters meeting with PNG Defence Minister Mirisim during #APEC in Port Moresby today. Working to…,FALSE,0,NA,2018-11-18T20:12:47Z,FALSE,NA,1064250082290094081,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,5,TRUE,FALSE,NA,NA
RT @DaveneVroonNZ: Foreign Minister @winstonpeters with #PNG Foreign Minister Rimbink Pato after a positive and productive discussion on th…,FALSE,0,NA,2018-11-18T20:12:35Z,FALSE,NA,1064250031765516288,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,TRUE,FALSE,NA,NA
New Zealand and Peru signed an air services agreement while at #APEC2018. Full pr here: https://t.co/O7Q0YydLwc https://t.co/mVWysjoxg9,FALSE,24,NA,2018-11-18T20:04:40Z,FALSE,NA,1064248042457522178,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,6,FALSE,FALSE,NA,NA
"RT @BKingNZ: Foreign Minister @winstonpeters visits new St John National Response Centre in Port Moresby, funded by #NewZealand Aid Program…",FALSE,0,NA,2018-11-18T20:01:32Z,FALSE,NA,1064247253940891648,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,9,TRUE,FALSE,NA,NA
RT @MarisePayne: Productive meeting with NZ Deputy PM and Foreign Minister @winstonpeters discussing both Australia and NZ’s recent Pacific…,FALSE,0,NA,2018-11-16T06:43:53Z,FALSE,NA,1063321740250513408,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,23,TRUE,FALSE,NA,NA
RT @dfatirl: Tánaiste @simoncoveney welcomed the Deputy PM of New Zealand @winstonpeters to Iveagh House today. Our two countries share sim…,FALSE,0,NA,2018-11-14T02:58:50Z,FALSE,NA,1062540332242366470,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,40,TRUE,FALSE,NA,NA
"RT @AndrewLittleMP: For them, we are returning. 

➡️ https://t.co/H31Z8E5XZa https://t.co/tG9lkLJAxO",FALSE,0,NA,2018-11-13T23:55:46Z,FALSE,NA,1062494260656693248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,42,TRUE,FALSE,NA,NA
"RT @iiea: We’re delighted this morning to welcome @winstonpeters, Deputy Prime Minister &amp; Minister for Foreign Affairs of New Zealand who d…",FALSE,0,NA,2018-11-13T23:53:23Z,FALSE,NA,1062493660208459781,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",winstonpeters,2,TRUE,FALSE,NA,NA
